,prediction,actual,difference,% error
1072,1764.0665,1805.23,41.16347167968752,2.3072924346213175
1073,2173.6294,1860.67,312.9593945312499,16.842061420034167
1074,3293.9888,3231.57,62.418769531249836,1.9467019443034905
1075,1518.7968,2385.98,867.1832470703125,36.358286977905216
1076,1744.994,1840.0,95.0059814453125,5.189132379533415
1077,1619.4468,1572.55,46.896777343750045,3.013049638838565
1078,1904.5769,1828.92,75.65690429687493,4.162898858483832
1079,2152.7405,2332.4,179.6595214843751,7.722556538401778
1080,2515.7065,2454.67,61.03654296874993,2.506406601935912
1081,2791.251,2631.43,159.82097656250016,6.091384518680214
1082,1637.6959,1690.05,52.354077148437455,3.126442704944394
1083,1945.5565,2044.94,99.38348144531255,4.8832271513861345
1084,1453.8534,1560.31,106.45660644531245,6.852634622107267
1085,3063.6262,2817.5,246.126220703125,8.751817626086764
1086,1783.3542,1600.51,182.844248046875,11.451786562662008
1087,2945.8665,2940.9,4.966455078124909,0.18584534840976777
1088,4614.6113,3780.62,833.9913281250001,22.069950917320796
1089,2517.2751,2267.54,249.73514648437504,11.033101113048053
1090,2008.6506,2043.86,35.2093652343749,1.7467258816634499
1091,1924.5267,1827.59,96.93673339843758,5.329974640112773
1092,3440.9849,2684.08,756.9048632812501,28.213160467605736
1093,2008.5062,1653.16,355.3462255859374,21.518705512979537
1094,3359.478,3427.33,67.85197265624993,1.994030411550454
1095,2116.5254,2450.12,333.5946093749999,13.633064668328826
1096,1960.9734,2425.26,464.2866113281252,19.16045327353593
1097,2573.1467,2480.16,92.98672851562515,3.7686232097758317
1098,1738.1436,1600.14,138.0035546874999,8.653010963583311
1099,2000.994,1933.83,67.16401855468757,3.498059718594427
1100,2692.12,2487.94,204.18011718749995,8.225238188885402
1101,1841.0496,1790.79,50.259560546875036,2.8336874848223927
1102,1746.755,1568.01,178.7450048828125,11.427724712167121
1103,1939.912,2021.29,81.37801269531246,4.049778300185106
1104,1658.4493,1647.86,10.5893408203126,0.6727499344992963
1105,2611.5725,1946.38,665.1925097656249,34.19278588128826
1106,1417.3308,1566.11,148.7791894531249,9.528803560115467
1107,2864.7498,3080.48,215.73024414062502,7.0182293991075895
1108,1559.9092,1695.99,136.0808203125,8.050788410924909
1109,1994.9321,1947.77,47.16212890625002,2.4463821188156682
1110,1244.323,1176.56714285714,67.75585518973503,5.798807281635183
1111,3347.3315,2975.54,371.79154296875004,12.509628330558394
1112,1169.3885,1186.97727272727,17.58872292258252,1.5232900315673652
1113,1730.996,1677.06,53.935971679687555,3.244949312077515
1114,2670.6265,2661.67,8.956464843749927,0.3552164153209572
1115,4723.5996,4934.4,210.80039062499964,4.281756279255905
1116,1567.733,1645.81,78.07696777343745,4.772914443418156
1117,822.3437,593.88,228.46368896484375,38.521432242814996
1118,1971.4789,1794.09,177.38888183593758,9.91250825179777
1119,1632.9231,1676.6,43.67690429687491,2.634124637581236
1120,1484.8785,1636.56,151.68145996093745,9.296022134859898
1121,1746.7891,1886.42,139.63093750000007,7.426437660314167
1122,1045.6149,948.603333333333,97.01153483072949,10.274069366952968
1123,3738.0532,2969.75,768.30322265625,25.883451650744888
1124,1707.112,1885.98,178.86793945312502,9.50807532828999
1125,1524.8788,1581.95,57.071215820312545,3.638106469102502
1126,2057.793,2450.21,392.41703125000004,16.032783611688043
1127,2323.213,2402.36,79.14710937500013,3.3146795641443996
1128,1639.4128,1561.3316,78.08124179687502,5.031351766533282
1129,1798.6097,1849.45,50.840258789062545,2.7752241297906726
1130,1750.2205,1674.14,76.0804589843749,4.572950543661617
1131,1743.0802,1760.46,17.379799804687536,1.0153438922342095
1132,1673.1066,1636.76,36.34656738281251,2.250501898465272
1133,2289.0085,1820.68,468.32854492187494,25.7431195665379
1134,1934.0554,1892.41,41.64541992187492,2.22648831280277
1135,2413.42,2526.19,112.77007812500005,4.482943223149656
1136,1839.6119,2000.86,161.2480615234374,8.081907379154046
1137,1778.3644,1718.27,60.09437988281252,3.525450169761662
1138,1636.7451,1727.825,91.07988281250005,5.298765151953484
1139,2053.9368,1829.88,224.0567675781249,12.26831409751663
1140,1604.3097,1627.68,23.370307617187564,1.466073015095847
1141,1655.8004,1645.11,10.6904150390626,0.6800162273602252
1142,1583.2593,1921.83,338.5707226562499,17.638528382548778
1143,965.37506,1046.49,81.11493896484376,7.795197562999051
1144,1890.7847,1493.6,397.1846679687501,26.617004749933077
1145,2996.1604,2834.09,162.07040039062485,5.7352350918695425
1146,1480.0016,1631.98,151.97841308593752,9.340292872558164
1147,1830.8304,2435.24,604.4095556640623,24.834734235347874
1148,2243.2273,2091.13,152.0972949218749,7.295616094714403
1149,1603.8467,1829.47,225.62332031250003,12.356668159177474
1150,4798.6978,5251.78,453.08224609374975,8.63591137741609
1151,4878.2583,2688.85,2189.40830078125,81.42890664217191
1152,2224.5234,1778.66,445.8634374999999,25.088437099530108
1153,2004.8158,1925.31,79.50579589843755,4.154397157478544
1154,1304.7385,1335.28,30.541474609374973,2.3238463376734924
1155,1602.3165,937.58,664.7365283203125,70.91469046566523
1156,3720.5674,4285.78,565.2126171874997,13.198218902813158
1157,2199.417,2438.53,239.1130078125002,9.82411072485784
1158,3070.938,2678.09,392.84798828124985,14.684889747264412
1159,1707.1034,1528.77,178.33339355468752,11.694036602737745
1160,1854.4088,1551.025,303.3838134765624,19.58613708941605
1161,6458.734,3093.35,3365.38388671875,108.79273031073744
1162,1674.5686,1827.54,152.97139648437496,8.395406910372582
1163,3094.303,2728.13,366.1729785156249,13.437988240092094
1164,1826.8204,1797.74,29.08043457031249,1.644965887218196
1165,2154.9915,2314.2,159.20854492187482,6.8997513682928595
1166,1645.472,1538.63,106.84204589843739,6.974202692328612
1167,3307.7244,2958.78,348.9443652343748,11.808425199182732
1168,1887.2284,2154.04,266.81160644531246,12.406899219569489
1169,5402.2705,9844.9,4442.6294921875,45.12898909325675
1170,1801.0275,1885.23,84.20253417968752,4.491763623619899
1171,2538.7566,2368.0,170.756591796875,7.230592856106186
1172,2750.7783,2877.34,126.56167968750015,4.415175259482811
